"text","relation"
"Therefore <e1>NFkappaB</e1> activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of topiramate, a previously proposed therapy for <e2>cocaine</e2> addiction, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of <e1>topiramate</e1>, a previously proposed therapy for <e2>cocaine addiction</e2>, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"NFkappaB activity was decreased in the frontal cortex of <e1>cocaine</e1> treated rats, as well as GSH concentration and <e2>glutathione peroxidase</e2> activity in the hippocampus, whereas nNOS activity in the hippocampus was increased.","Association"
"NFkappaB activity was decreased in the frontal cortex of <e1>cocaine</e1> treated rats, as well as GSH concentration and <e2>glutathione peroxidase</e2> activity in the hippocampus, whereas nNOS activity in the hippocampus was increased.","Association"
"NFkappaB activity was decreased in the frontal cortex of <e1>cocaine</e1> treated rats, as well as GSH concentration and <e2>glutathione peroxidase</e2> activity in the hippocampus, whereas nNOS activity in the hippocampus was increased.","Association"
"NFkappaB activity was decreased in the frontal cortex of <e1>cocaine</e1> treated rats, as well as GSH concentration and <e2>glutathione peroxidase</e2> activity in the hippocampus, whereas nNOS activity in the hippocampus was increased.","Association"
"NFkappaB activity was decreased in the frontal cortex of <e1>cocaine</e1> treated rats, as well as GSH concentration and <e2>glutathione peroxidase</e2> activity in the hippocampus, whereas nNOS activity in the hippocampus was increased.","Association"
"NFkappaB activity was decreased in the frontal cortex of <e1>cocaine</e1> treated rats, as well as GSH concentration and <e2>glutathione peroxidase</e2> activity in the hippocampus, whereas nNOS activity in the hippocampus was increased.","Association"
"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of <e2>topiramate</e2>, a previously proposed therapy for <e1>cocaine</e1> addiction, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of <e2>topiramate</e2>, a previously proposed therapy for <e1>cocaine</e1> addiction, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of <e2>topiramate</e2>, a previously proposed therapy for <e1>cocaine</e1> addiction, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of <e2>topiramate</e2>, a previously proposed therapy for <e1>cocaine</e1> addiction, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of <e2>topiramate</e2>, a previously proposed therapy for <e1>cocaine</e1> addiction, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"Therefore NFkappaB activity, oxidative stress, neuronal nitric oxide synthase (nNOS) activity, spatial learning and memory as well as the effect of <e2>topiramate</e2>, a previously proposed therapy for <e1>cocaine</e1> addiction, were evaluated in an experimental model of cocaine administration in rats.","Negative_Correlation"
"Antioxidant effects of bovine lactoferrin on <e1>dexamethasone</e1>-induced <e2>hypertension</e2> in rat.","Positive_Correlation"
"Antioxidant effects of bovine <e1>lactoferrin</e1> on dexamethasone-induced <e2>hypertension</e2> in rat.","Negative_Correlation"
"Antioxidant effects of bovine <e1>lactoferrin</e1> on <e2>dexamethasone</e2>-induced hypertension in rat.","Negative_Correlation"
"<e1>Dexamethasone</e1> significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dex</e1>amethasone significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dex</e1>amethasone significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dex</e1>amethasone significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dex</e1>amethasone significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dexamethasone</e1> significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dex</e1>amethasone significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dex</e1>amethasone significantly increased SBP and plasma <e2>H2O2</e2> level and decreased thymus and body weights.","Positive_Correlation"
"<e1>Dexamethasone</e1>- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"<e1>Dex</e1>amethasone- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"<e1>Dex</e1>amethasone- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"<e1>Dex</e1>amethasone- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"<e1>Dex</e1>amethasone- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"<e1>Dexamethasone</e1>- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"<e1>Dex</e1>amethasone- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"<e1>Dex</e1>amethasone- (Dex-) induced <e2>hypertension</e2> is associated with enhanced oxidative stress.","Positive_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"Chronic administration of <e1>LF</e1> strongly reduced the blood pressure and production of <e2>ROS</e2> and improved antioxidant capacity in Dex-induced hypertension, suggesting the role of inhibition of oxidative stress as another mechanism of antihypertensive action of LF.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body <e2>weight loss</e2> and significantly reduced the elevated plasma H2O2 and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"<e1>LF</e1> prevented body weight loss and significantly reduced the elevated plasma <e2>H2O2</e2> and increased FRAP values.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and <e2>hypertension</e2> upon Dex administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and hypertension upon <e2>Dex</e2> administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and hypertension upon <e2>Dex</e2> administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and hypertension upon <e2>Dex</e2> administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and hypertension upon <e2>Dex</e2> administration.","Negative_Correlation"
"In this study, we investigated the effect of chronic administration of <e1>LF</e1> on oxidative stress and hypertension upon <e2>Dex</e2> administration.","Negative_Correlation"
