"text","relation"
"<e1>Tomudex</e1> treatment resulted in the decrease in <e2>p27(kip1)</e2> expression, with an increase in cyclin E and cdk2 protein expression and kinase activities 24 h after a 2-h exposure.","Downregulator"
"Cyclin E-cdk2 activation is associated with cell cycle arrest and inhibition of DNA replication induced by the <e2>thymidylate synthase</e2> inhibitor <e1>Tomudex</e1>.","Downregulator"
"Cyclin E-cdk2 activation is associated with cell cycle arrest and inhibition of DNA replication induced by the <e2>thymidylate synthase</e2> inhibitor <e1>Tomudex</e1>.","Downregulator"
"Cyclin E-cdk2 activation is associated with cell cycle arrest and inhibition of DNA replication induced by the <e2>thymidylate synthase</e2> inhibitor <e1>Tomudex</e1>.","Downregulator"
"<e1>Tomudex</e1> treatment resulted in the decrease in p27(kip1) expression, with an increase in <e2>cyclin E</e2> and cdk2 protein expression and kinase activities 24 h after a 2-h exposure.","Downregulator"
"Cyclin E-<e2>cdk2</e2> activation is associated with cell cycle arrest and inhibition of DNA replication induced by the thymidylate synthase inhibitor <e1>Tomudex</e1>.","Downregulator"
"Cyclin E-cdk2 activation is associated with cell cycle arrest and inhibition of DNA replication induced by the <e2>thymidylate synthase</e2> inhibitor <e1>Tomudex</e1>.","Downregulator"
"Cyclin E-cdk2 activation is associated with cell cycle arrest and inhibition of DNA replication induced by the <e2>thymidylate synthase</e2> inhibitor <e1>Tomudex</e1>.","Downregulator"
"Excess lipids in peripheral tissues - skeletal muscle, liver and adipose tissue - may attenuate insulin signaling through the protein kinase B (AKt) pathway and up-regulate protein <e1>tyrosine</e1> phosphatase 1B (<e2>PTP1B</e2>), a negative regulator of insulin signaling.","Part_of"
"Unsaturated FFAs increased DAGs, TAGs and <e2>PTP1B</e2> expression significantly, but cells remained insulin sensitive as assessed by robust AKt and PTP1B phosphorylation at <e1>serine</e1> (Ser) 50, Ser 398 and tyrosine 152.","Part_of"
"Unsaturated FFAs increased DAGs, TAGs and <e2>PTP1B</e2> expression significantly, but cells remained insulin sensitive as assessed by robust AKt and PTP1B phosphorylation at serine (<e1>Ser</e1>) 50, Ser 398 and tyrosine 152.","Part_of"
"Unsaturated FFAs increased DAGs, TAGs and <e2>PTP1B</e2> expression significantly, but cells remained insulin sensitive as assessed by robust AKt and PTP1B phosphorylation at serine (<e1>Ser</e1>) 50, Ser 398 and tyrosine 152.","Part_of"
"Unsaturated FFAs increased DAGs, TAGs and <e2>PTP1B</e2> expression significantly, but cells remained insulin sensitive as assessed by robust AKt and PTP1B phosphorylation at serine (<e1>Ser</e1>) 50, Ser 398 and tyrosine 152.","Part_of"
"Unsaturated FFAs increased DAGs, TAGs and <e2>PTP1B</e2> expression significantly, but cells remained insulin sensitive as assessed by robust AKt and PTP1B phosphorylation at serine (<e1>Ser</e1>) 50, Ser 398 and tyrosine 152.","Part_of"
"Unsaturated FFAs increased DAGs, TAGs and <e2>PTP1B</e2> expression significantly, but cells remained insulin sensitive as assessed by robust AKt and PTP1B phosphorylation at serine (<e1>Ser</e1>) 50, Ser 398 and tyrosine 152.","Part_of"
"We studied accumulation of lipid metabolites [<e1>triglycerides</e1> (TAGs), diglycerides (DAGs)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (<e1>TAGs</e1>), diglycerides (DAGs)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), <e1>diglycerides</e1> (DAGs)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), diglycerides (<e1>DAGs</e1>)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), diglycerides (DAGs)] and <e1>ceramides</e1> in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [<e1>triglycerides</e1> (TAGs), diglycerides (DAGs)] and ceramides in relation to <e2>insulin</e2> signaling and expression and phosphorylation of PTP1B by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [<e1>triglycerides</e1> (TAGs), diglycerides (DAGs)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (<e1>TAGs</e1>), diglycerides (DAGs)] and ceramides in relation to <e2>insulin</e2> signaling and expression and phosphorylation of PTP1B by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (<e1>TAGs</e1>), diglycerides (DAGs)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), <e1>diglycerides</e1> (DAGs)] and ceramides in relation to <e2>insulin</e2> signaling and expression and phosphorylation of PTP1B by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), <e1>diglycerides</e1> (DAGs)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), diglycerides (<e1>DAGs</e1>)] and ceramides in relation to <e2>insulin</e2> signaling and expression and phosphorylation of PTP1B by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), diglycerides (<e1>DAGs</e1>)] and ceramides in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), diglycerides (DAGs)] and <e1>ceramides</e1> in relation to <e2>insulin</e2> signaling and expression and phosphorylation of PTP1B by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), diglycerides (DAGs)] and <e1>ceramides</e1> in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Regulator"
"Saturated <e1>palmitic and stearic acids</e1> increased ceramides, up-regulated <e2>PTP1B</e2>, and had AKt and PTP1B phosphorylation at Ser 50 impaired.","Upregulator"
"Saturated <e1>palmitic and stearic acids</e1> increased ceramides, up-regulated PTP1B, and had <e2>AKt</e2> and PTP1B phosphorylation at Ser 50 impaired.","Upregulator"
"Saturated <e1>palmitic and stearic acids</e1> increased ceramides, up-regulated <e2>PTP1B</e2>, and had AKt and PTP1B phosphorylation at Ser 50 impaired.","Upregulator"
"Cells were also evaluated in the presence of <e1>wortmannin</e1>, an inhibitor of phosphatidylinositol 3-kinases and thus <e2>AKt</e2> (0-100 nM).","Downregulator"
"Saturated palmitic and stearic acids increased <e1>ceramides</e1>, up-regulated PTP1B, and had <e2>AKt</e2> and PTP1B phosphorylation at Ser 50 impaired.","Downregulator"
"Cells were also evaluated in the presence of <e1>wortmannin</e1>, an inhibitor of <e2>phosphatidylinositol 3-kinases</e2> and thus AKt (0-100 nM).","Downregulator"
"We studied accumulation of lipid metabolites [triglycerides (TAGs), diglycerides (DAGs)] and <e1>ceramides</e1> in relation to insulin signaling and expression and phosphorylation of <e2>PTP1B</e2> by preincubating rat skeletal muscle cells (L6 myotubes) with three saturated and three unsaturated free fatty acids (FFAs) (200 μM).","Downregulator"
"Indoleamine 2,3-dioxygenase (<e2>IDO</e2>), a <e1>tryptophan</e1> catabolizing enzyme, has been implicated in the pathogenesis of various neurological disorders.","Substrate"
"<e2>Indoleamine 2,3-dioxygenase</e2> (IDO), a <e1>tryptophan</e1> catabolizing enzyme, has been implicated in the pathogenesis of various neurological disorders.","Substrate"
"Endothelial dysfunction induced by <e2>SIRT1</e2> inhibition was prevented by treatment of the vessels with the NADPH oxidase inhibitor <e1>apocynin</e1> or superoxide dismutase.","Regulator"
"Inhibition of <e2>SIRT1</e2> significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits p22(phox) and NOX4, which were prevented by <e1>resveratrol</e1>.","Regulator"
"Inhibition of <e2>SIRT1</e2> significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits p22(phox) and NOX4, which were prevented by <e1>resveratrol</e1>.","Upregulator"
"SIRT1 co-precipitated with PPARα and <e1>nicotinamide</e1> increased the acetylation of the PPARα coactivator <e2>PGC-1α</e2>, which was suppressed by resveratrol.","Upregulator"
"Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced <e2>NADPH oxidase</e2> activity, and mRNA expression of its subunits p22(phox) and NOX4, which were prevented by <e1>resveratrol</e1>.","Downregulator"
"Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits <e2>p22(phox)</e2> and NOX4, which were prevented by <e1>resveratrol</e1>.","Downregulator"
"Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits p22(phox) and <e2>NOX4</e2>, which were prevented by <e1>resveratrol</e1>.","Downregulator"
"Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced <e2>NADPH oxidase</e2> activity, and mRNA expression of its subunits p22(phox) and NOX4, which were prevented by <e1>resveratrol</e1>.","Downregulator"
"Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits <e2>p22(phox)</e2> and NOX4, which were prevented by <e1>resveratrol</e1>.","Downregulator"
"Inhibition of SIRT1 significantly increased vascular superoxide production, enhanced NADPH oxidase activity, and mRNA expression of its subunits p22(phox) and <e2>NOX4</e2>, which were prevented by <e1>resveratrol</e1>.","Downregulator"
"To determine whether dysregulation of <e2>SIRT1</e2> promotes NADPH oxidase-dependent production of reactive oxygen species (ROS) and impairs endothelial function we assessed the effects of three structurally different inhibitors of SIRT1 (<e1>nicotinamide</e1>, sirtinol, EX527) in aorta segments isolated from young Wistar rats.","Downregulator"
"To determine whether dysregulation of <e2>SIRT1</e2> promotes NADPH oxidase-dependent production of reactive oxygen species (ROS) and impairs endothelial function we assessed the effects of three structurally different inhibitors of SIRT1 (nicotinamide, <e1>sirtinol</e1>, EX527) in aorta segments isolated from young Wistar rats.","Downregulator"
"To determine whether dysregulation of <e2>SIRT1</e2> promotes NADPH oxidase-dependent production of reactive oxygen species (ROS) and impairs endothelial function we assessed the effects of three structurally different inhibitors of SIRT1 (nicotinamide, sirtinol, <e1>EX527</e1>) in aorta segments isolated from young Wistar rats.","Downregulator"
"Endothelial dysfunction induced by SIRT1 inhibition was prevented by treatment of the vessels with the <e2>NADPH oxidase</e2> inhibitor <e1>apocynin</e1> or superoxide dismutase.","Downregulator"
"SIRT1 co-precipitated with PPARα and nicotinamide increased the acetylation of the PPARα coactivator <e2>PGC-1α</e2>, which was suppressed by <e1>resveratrol</e1>.","Downregulator"
